# capturedAtLocal=2026-09-24T18:43:00.8500047+02:00
# mapName=<unknown>
# mapFile=E:\ProgrammeE\Steam\steamapps\common\Stronghold Crusader Definitive Edition\Stronghold Crusader Definitive Edition_Data\StreamingAssets\Maps\Crater Lake.map
# mapFileSha256=c5d9906aa37ed96ec1cf9b3eb0c7f6fb5b3e1d8063167fe22337e69c153bb887
# nativeDllSha256=fbcb93195fc7efca9bdac5204852efdd76f9818f59a6711750d77c9cef2831e2
# preBuildSetting=1
# playerId=3
# orientation=0
# keepX=254
# keepY=580
# occupiedCells=2045
tileId	buildingId	ownerId	terrainFlags
15221	2	0	33792
15222	2	0	33792
15223	2	0	33792
15224	2	0	33792
15225	2	0	33792
15226	2	0	33792
15227	2	0	33792
15228	2	0	33792
15468	2	0	33792
15469	2	0	33792
15470	2	0	33792
15471	2	0	33792
15472	2	0	33792
15473	2	0	33792
15474	2	0	33792
15475	2	0	33792
15717	2	0	33792
15718	2	0	33792
15719	2	0	33792
15720	2	0	33792
15721	2	0	33792
15722	2	0	33792
15723	2	0	33792
15724	2	0	33792
15968	2	0	33792
15969	2	0	33792
15970	2	0	33792
15971	2	0	33792
15972	2	0	33792
15973	2	0	33792
15974	2	0	33792
15975	2	0	33792
16221	2	0	33792
16222	2	0	33792
16223	2	0	33792
16224	2	0	33792
16225	2	0	33792
16226	2	0	33792
16227	2	0	33792
16228	2	0	33792
16476	2	0	33792
16477	2	0	33792
16478	2	0	33792
16479	2	0	33792
16480	2	0	33792
16481	2	0	33792
16482	2	0	33792
16483	2	0	33792
16733	2	0	33792
16734	2	0	33792
16735	2	0	33792
16736	2	0	33792
16737	2	0	33792
16738	2	0	33792
16739	2	0	33792
16740	2	0	33792
16992	2	0	33792
16993	2	0	33792
16994	2	0	33792
16995	2	0	33792
16996	2	0	33792
16997	2	0	33792
16998	2	0	33792
16999	2	0	33792
17599	77	0	33792
17600	77	0	33792
17601	77	0	33792
17602	77	0	33792
17603	77	0	33792
17604	77	0	33792
17605	77	0	33792
17606	77	0	33792
17866	77	0	33792
17867	77	0	33792
17868	77	0	33792
17869	77	0	33792
17870	77	0	33792
17871	77	0	33792
17872	77	0	33792
17873	77	0	33792
18043	1	0	33792
18044	1	0	33792
18045	1	0	33792
18046	1	0	33792
18047	1	0	33792
18048	1	0	33792
18049	1	0	33792
18050	1	0	33792
18135	77	0	33792
18136	77	0	33792
18137	77	0	33792
18138	77	0	33792
18139	77	0	33792
18140	77	0	33792
18141	77	0	33792
18142	77	0	33792
18312	1	0	33792
18313	1	0	33792
18314	1	0	33792
18315	1	0	33792
18316	1	0	33792
18317	1	0	33792
18318	1	0	33792
18319	1	0	33792
18406	77	0	33792
18407	77	0	33792
18408	77	0	33792
18409	77	0	33792
18410	77	0	33792
18411	77	0	33792
18412	77	0	33792
18413	77	0	33792
18583	1	0	33792
18584	1	0	33792
18585	1	0	33792
18586	1	0	33792
18587	1	0	33792
18588	1	0	33792
18589	1	0	33792
18590	1	0	33792
18679	77	0	33792
18680	77	0	33792
18681	77	0	33792
18682	77	0	33792
18683	77	0	33792
18684	77	0	33792
18685	77	0	33792
18686	77	0	33792
18856	1	0	33792
18857	1	0	33792
18858	1	0	33792
18859	1	0	33792
18860	1	0	33792
18861	1	0	33792
18862	1	0	33792
18863	1	0	33792
18954	77	0	33792
18955	77	0	33792
18956	77	0	33792
18957	77	0	33792
18958	77	0	33792
18959	77	0	33792
18960	77	0	33792
18961	77	0	33792
19131	1	0	33792
19132	1	0	33792
19133	1	0	33792
19134	1	0	33792
19135	1	0	33792
19136	1	0	33792
19137	1	0	33792
19138	1	0	33792
19231	77	0	33792
19232	77	0	33792
19233	77	0	33792
19234	77	0	33792
19235	77	0	33792
19236	77	0	33792
19237	77	0	33792
19238	77	0	33792
19408	1	0	33792
19409	1	0	33792
19410	1	0	33792
19411	1	0	33792
19412	1	0	33792
19413	1	0	33792
19414	1	0	33792
19415	1	0	33792
19510	77	0	33792
19511	77	0	33792
19512	77	0	33792
19513	77	0	33792
19514	77	0	33792
19515	77	0	33792
19516	77	0	33792
19517	77	0	33792
19687	1	0	33792
19688	1	0	33792
19689	1	0	33792
19690	1	0	33792
19691	1	0	33792
19692	1	0	33792
19693	1	0	33792
19694	1	0	33792
19968	1	0	33792
19969	1	0	33792
19970	1	0	33792
19971	1	0	33792
19972	1	0	33792
19973	1	0	33792
19974	1	0	33792
19975	1	0	33792
58402	226	0	32768
58404	227	0	32768
58407	225	0	32768
58408	219	0	32768
58411	222	0	32768
58413	220	0	32768
58414	221	0	32768
58415	218	0	32768
58419	211	0	32768
58889	229	0	32768
58893	223	0	32768
58895	217	0	32768
58903	212	0	32768
58904	215	0	32768
59370	233	0	32768
59371	232	0	32768
59373	234	0	32768
59377	228	0	32768
59378	224	0	32768
59392	216	0	32768
59395	210	0	32768
59861	230	0	32768
59883	214	0	32768
59885	207	0	32768
59886	208	0	32768
60346	238	0	32768
60349	231	0	32768
60350	235	0	32768
60375	213	0	32768
60376	200	0	32768
60378	206	0	32768
60841	237	0	32768
61331	239	0	32768
61367	209	0	32768
61368	205	0	32768
61830	236	0	32768
61865	198	0	32768
62324	244	0	32768
62326	240	0	32768
62362	201	0	32768
62366	197	0	32768
62828	245	0	32768
62847	51	0	33792
62848	51	0	268468224
62849	51	0	268468224
62850	51	0	268468224
62851	51	0	268468224
62852	51	0	33792
62865	193	0	32768
63328	241	0	32768
63350	51	0	268468224
63351	51	0	268468224
63352	51	0	268468224
63353	51	0	268468224
63354	51	0	268468224
63355	51	0	268468224
63369	204	0	32768
63371	199	0	32768
63833	242	0	32768
63835	243	0	32768
63855	51	0	268468224
63856	51	0	268468224
63857	51	0	268468224
63858	51	0	268468224
63859	51	0	268468224
63860	51	0	268468224
63873	202	0	32768
63874	203	0	32768
63875	194	0	32768
64338	251	0	32768
64339	246	0	32768
64341	250	0	32768
64362	51	0	268468224
64363	51	0	268468224
64364	51	0	268468224
64365	51	0	268468224
64366	51	0	268468224
64367	51	0	268468224
64369	30	0	33792
64370	30	0	33792
64371	30	0	33792
64372	30	0	33792
64859	35	0	32768
64860	35	0	32768
64861	35	0	32768
64862	35	0	32768
64863	35	0	32768
64864	33	0	33792
64865	33	0	33792
64866	33	0	33792
64867	33	0	33792
64868	33	0	33792
64871	51	0	268468224
64872	51	0	268468224
64873	51	0	268468224
64874	51	0	268468224
64875	51	0	268468224
64876	51	0	268468224
64878	30	0	33792
64879	30	0	33792
64880	30	0	33792
64881	30	0	33792
64891	185	0	32768
64893	196	0	32768
65359	247	0	32768
65370	35	0	32768
65371	35	0	32768
65372	35	0	32768
65373	35	0	32768
65374	35	0	32768
65375	33	0	33792
65376	33	0	33792
65377	33	0	33792
65378	33	0	33792
65379	33	0	33792
65382	51	0	33792
65383	51	0	268468224
65384	51	0	268468224
65385	51	0	268468224
65386	51	0	268468224
65387	51	0	33792
65389	30	0	33792
65390	30	0	33792
65391	30	0	33792
65392	30	0	33792
65402	189	0	32768
65403	195	0	32768
65883	35	0	32768
65884	35	0	32768
65885	35	0	33792
65886	35	0	32768
65887	35	0	32768
65888	33	0	33792
65889	33	0	33792
65890	33	0	33792
65891	33	0	33792
65892	33	0	33792
65902	30	0	33792
65903	30	0	33792
65904	30	0	33792
65905	30	0	33792
65916	191	0	32768
66384	256	0	32768
66385	252	0	32768
66386	249	0	32768
66398	35	0	32768
66399	35	0	32768
66400	35	0	32768
66401	35	0	32768
66402	35	0	32768
66403	33	0	33792
66404	33	0	33792
66405	33	0	33792
66406	33	0	33792
66407	33	0	33792
66433	192	0	32768
66915	35	6	32768
66916	35	6	32768
66917	35	6	32768
66918	35	6	32768
66919	35	6	32768
66920	33	0	33792
66921	33	0	33792
66922	33	0	33792
66923	33	0	33792
66924	33	0	33792
66925	46	0	32768
66926	46	0	32768
66927	46	0	32768
66928	46	0	32768
66929	46	0	32768
66930	45	0	33792
66931	45	0	33792
66932	45	0	33792
66933	45	0	33792
66934	45	0	33792
66935	37	0	33792
66936	37	0	33792
66937	37	0	33792
66938	37	0	33792
66939	37	0	33792
67420	255	0	32768
67421	253	0	32768
67434	36	6	32768
67435	36	6	32768
67436	36	6	32768
67437	36	6	32768
67438	36	6	32768
67439	34	0	32768
67440	34	0	32768
67441	34	0	32768
67442	34	0	32768
67443	34	0	32768
67444	46	0	32768
67445	46	0	32768
67446	46	0	32768
67447	46	0	32768
67448	46	0	32768
67449	45	0	33792
67450	45	0	33792
67451	45	0	33792
67452	45	0	33792
67453	45	0	33792
67454	37	0	33792
67455	37	0	33792
67456	37	0	33792
67457	37	0	33792
67458	37	0	33792
67467	186	0	32768
67941	248	0	32768
67955	36	6	32768
67956	36	6	32768
67957	36	6	32768
67958	36	6	32768
67959	36	6	32768
67960	34	0	32768
67961	34	0	32768
67962	34	0	32768
67963	34	0	32768
67964	34	0	32768
67965	46	0	32768
67966	46	0	32768
67967	46	0	32768
67968	46	0	32768
67969	46	0	32768
67970	45	0	33792
67971	45	0	33792
67972	45	0	33792
67973	45	0	33792
67974	45	0	33792
67975	37	0	33792
67976	37	0	33792
67977	37	0	33792
67978	37	0	33792
67979	37	0	33792
67989	188	0	32768
67990	190	0	32768
68465	254	0	32768
68478	36	6	32768
68479	36	6	32768
68480	36	6	33792
68481	36	6	32768
68482	36	6	32768
68483	34	0	32768
68484	34	0	32768
68485	34	0	33792
68486	34	0	32768
68487	34	0	32768
68488	46	0	32768
68489	46	0	32768
68490	46	0	32768
68491	46	0	32768
68492	46	0	32768
68493	45	0	33792
68494	45	0	33792
68495	45	0	33792
68496	45	0	33792
68497	45	0	33792
68498	37	0	33792
68499	37	0	33792
68500	37	0	33792
68501	37	0	33792
68502	37	0	33792
68513	176	0	32768
68988	258	0	32768
69003	36	6	32768
69004	36	6	32768
69005	36	6	32768
69006	36	6	32768
69007	36	6	32768
69008	34	0	32768
69009	34	0	32768
69010	34	0	32768
69011	34	0	32768
69012	34	0	32768
69013	46	0	32768
69014	46	0	32768
69015	46	0	32768
69016	46	0	32768
69017	46	0	32768
69018	45	0	33792
69019	45	0	33792
69020	45	0	33792
69021	45	0	33792
69022	45	0	33792
69023	37	0	33792
69024	37	0	33792
69025	37	0	33792
69026	37	0	33792
69027	37	0	33792
69037	187	0	32768
69516	257	0	32768
69530	36	0	32768
69531	36	0	32768
69532	36	0	32768
69533	36	0	32768
69534	36	0	32768
69535	34	0	32768
69536	34	0	32768
69537	34	0	32768
69538	34	0	32768
69539	34	0	32768
69565	178	0	32768
70043	260	0	32768
70054	142	0	33792
70055	142	0	268468224
70056	142	0	33792
70060	64	0	33792
70061	64	0	33792
70062	64	0	33792
70063	64	0	33792
70065	67	0	33792
70066	67	0	33792
70067	67	0	33792
70068	67	0	33792
70069	66	0	33792
70070	66	0	33792
70071	66	0	33792
70072	66	0	33792
70074	65	0	33792
70075	65	0	33792
70076	65	0	33792
70077	65	0	33792
70079	55	0	33792
70080	55	0	33792
70081	55	0	33792
70082	55	0	33792
70094	175	0	32768
70575	259	0	32768
70585	142	0	268468224
70586	142	0	268468224
70587	142	0	268468224
70591	64	0	33792
70592	64	0	33792
70593	64	0	33792
70594	64	0	33792
70596	67	0	33792
70597	67	0	33792
70598	67	0	33792
70599	67	0	33792
70600	66	0	33792
70601	66	0	33792
70602	66	0	33792
70603	66	0	33792
70605	65	0	33792
70606	65	0	33792
70607	65	0	33792
70608	65	0	33792
70610	55	0	33792
70611	55	0	33792
70612	55	0	33792
70613	55	0	33792
70616	68	0	33792
70617	68	0	268468224
70618	68	0	33792
70625	183	0	32768
70626	179	0	32768
71108	261	0	32768
71110	263	0	32768
71118	142	0	33792
71119	142	0	268468224
71120	142	0	33792
71124	64	0	33792
71125	64	0	33792
71126	64	0	33792
71127	64	0	33792
71129	67	0	33792
71130	67	0	33792
71131	67	0	33792
71132	67	0	33792
71133	66	0	33792
71134	66	0	33792
71135	66	0	33792
71136	66	0	33792
71138	65	0	33792
71139	65	0	33792
71140	65	0	33792
71141	65	0	33792
71143	55	0	33792
71144	55	0	33792
71145	55	0	33792
71146	55	0	33792
71149	68	0	268468224
71150	68	0	268468224
71151	68	0	268468224
71158	182	0	32768
71659	64	0	33792
71660	64	0	33792
71661	64	0	33792
71662	64	0	33792
71664	67	0	33792
71665	67	0	33792
71666	67	0	33792
71667	67	0	33792
71668	66	0	33792
71669	66	0	33792
71670	66	0	33792
71671	66	0	33792
71673	65	0	33792
71674	65	0	33792
71675	65	0	33792
71676	65	0	33792
71678	55	0	33792
71679	55	0	33792
71680	55	0	33792
71681	55	0	33792
71684	68	0	33792
71685	68	0	268468224
71686	68	0	33792
71693	172	0	32768
72179	262	0	32768
72181	264	0	32768
72231	174	0	32768
72736	70	0	33792
72737	70	0	33792
72738	70	0	33792
72740	21	0	33792
72741	21	0	33792
72742	21	0	33792
72743	21	0	33792
72744	53	0	33792
72745	53	0	33792
72746	53	0	33792
72747	53	0	33792
72749	52	6	33792
72750	52	6	33792
72751	52	6	33792
72752	52	6	33792
72754	56	0	33792
72755	56	0	33792
72756	56	0	33792
72757	56	0	33792
72759	31	0	33792
72760	31	0	33792
72761	31	0	33792
72762	31	0	33792
72769	184	0	32768
72770	177	0	32768
72771	180	0	32768
73260	265	0	32768
73261	266	0	32768
73268	29	0	33792
73269	29	0	33792
73270	29	0	33792
73271	29	0	33792
73272	28	0	33792
73273	28	0	33792
73274	28	0	33792
73275	28	0	33792
73277	70	0	33792
73278	70	0	33792
73279	70	0	33792
73281	21	0	33792
73282	21	0	33792
73283	21	0	33792
